-1.03058,-0.187756,-0.116671,-0.179088,1.68353,-0.912082,-0.392212,-0.0742307,-0.404917,1.652,-0.75046,-0.621869,-0.0403448,-0.69126,1.6245,-0.656426,-0.686181,-0.0291776,-0.807064,1.61522,-0.605479,-0.638278,-0.025014,-0.811337,1.61209,-0.562593,-0.577307,-0.0113632,-0.798204,1.59099,-0.545892,-0.522229,0.00275056,-0.763242,1.56576,-0.587027,-0.457021,0.0161033,-0.661332,1.54337,-0.672064,-0.371403,0.0258672,-0.504548,1.53233,-0.779253,-0.270167,0.0299694,-0.333503,1.53236,-0.910983,-0.138908,0.0278821,-0.151246,1.5402,-1.06297,0.0390152,0.00923981,0.0366861,1.5621,-1.195,0.224577,-0.0223748,0.185732,1.58952,-1.26267,0.349244,-0.0450437,0.269682,1.60645,-1.26359,0.397273,-0.0525192,0.30437,1.61234,-1.22521,0.397812,-0.0473528,0.313731,1.60943,-1.16582,0.387887,-0.0405856,0.321015,1.6056,-1.09409,0.387461,-0.0366912,0.34018,1.60432,-1.01988,0.393009,-0.0327229,0.36764,1.60287,-0.962579,0.396426,-0.0264511,0.390536,1.59827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.916972,0.273589,-0.0144858,0.289919,1.58659,-0.808244,-0.28155,0.0049987,-0.335196,1.56461,-0.692141,-0.685718,0.0160803,-0.780602,1.54757,-0.62978,-0.652485,0.0087013,-0.803055,1.55698,-0.609984,-0.514399,0.00317096,-0.700584,1.5656,-0.638096,-0.483342,0.0166341,-0.648104,1.54473,-0.722835,-0.494146,0.0295209,-0.599261,1.52998,-0.831964,-0.477261,0.0336896,-0.52047,1.53032,-0.908436,-0.42445,0.0221078,-0.436977,1.54647,-0.940736,-0.353626,0.0044351,-0.359559,1.56608,-0.957716,-0.277972,0.00175078,-0.282483,1.56897,-0.998461,-0.198756,0.00717842,-0.196489,1.56361,-1.07012,-0.129618,0.0108304,-0.120531,1.56068,-1.11916,-0.0817582,0.00708276,-0.072922,1.56447,-1.11989,-0.0487295,-0.00644536,-0.0434848,1.57655,-1.10959,-0.0305826,-0.00828256,-0.0275544,1.57826,-1.11235,-0.0126642,-0.000328064,-0.0113846,1.57109,-1.11942,0.00723709,-0.00294734,0.00646494,1.57343,-1.11166,0.013086,-0.00612258,0.0117709,1.5763,-1.08677,0.0158914,-0.0122161,0.0146207,1.58204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.998541,-0.0774799,-0.0278261,-0.077408,1.59866,-0.711059,-0.568737,-0.0382421,-0.673942,1.62453,-0.534159,-0.846931,-0.0410669,-1.00678,1.64753,-0.514126,-0.76192,-0.0428435,-0.975594,1.65394,-0.497373,-0.658577,-0.0394369,-0.922453,1.64992,-0.500093,-0.634094,-0.0217622,-0.90254,1.61429,-0.580828,-0.587915,0.00207482,-0.791459,1.56722,-0.718108,-0.477411,0.0169268,-0.586593,1.54723,-0.861865,-0.346019,0.00353852,-0.381776,1.56669,-0.956332,-0.24537,-0.0167394,-0.25112,1.5883,-1.0128,-0.149821,-0.031168,-0.146795,1.60156,-1.08405,-0.0264812,-0.0463807,-0.0244008,1.61355,-1.16872,0.0917986,-0.062303,0.0782747,1.62405,-1.19695,0.17137,-0.0773807,0.141914,1.63535,-1.17355,0.207829,-0.0662218,0.175005,1.62717,-1.13797,0.223461,-0.0470884,0.193739,1.61215,-1.11099,0.241188,-0.0309486,0.213696,1.59865,-1.08763,0.26299,-0.0262783,0.237181,1.59495,-1.08747,0.299304,-0.0330852,0.268461,1.60121,-1.09747,0.321055,-0.0470356,0.284353,1.61363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.04856,0.222082,-0.0548493,0.208436,1.62306,-0.825517,-0.244428,-0.0443563,-0.287475,1.62448,-0.569456,-0.729341,-0.0315787,-0.907139,1.62619,-0.441708,-0.854548,-0.0290793,-1.09285,1.63654,-0.413295,-0.735798,-0.0331498,-1.05765,1.65083,-0.423639,-0.621026,-0.0271831,-0.971187,1.63487,-0.464028,-0.577204,0.000255247,-0.893667,1.57025,-0.539933,-0.532649,0.0210039,-0.77823,1.53192,-0.65926,-0.436254,0.0138428,-0.584478,1.5498,-0.814793,-0.30916,-0.00298859,-0.36265,1.57446,-0.984011,-0.176487,-0.0130504,-0.177452,1.58406,-1.12142,-0.052073,-0.027659,-0.0463874,1.59546,-1.20087,0.0520647,-0.0419973,0.0433023,1.60575,-1.23252,0.124866,-0.0489542,0.100886,1.61049,-1.2242,0.171693,-0.0653065,0.139145,1.62409,-1.20179,0.19456,-0.0842437,0.160114,1.64078,-1.17856,0.196181,-0.100023,0.164366,1.65546,-1.15547,0.191002,-0.110706,0.163086,1.66631,-1.12442,0.188928,-0.112785,0.165652,1.67077,-1.08212,0.196719,-0.110251,0.178919,1.67233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.03031,0.178999,-0.103579,0.171171,1.67099,-0.899512,-0.0268519,-0.0744512,-0.0297411,1.65338,-0.710599,-0.352802,-0.0289821,-0.460501,1.61156,-0.569227,-0.568194,0.00344328,-0.784481,1.56475,-0.533048,-0.587097,0.0109187,-0.833508,1.55032,-0.58303,-0.492047,0.00371149,-0.70096,1.56443,-0.660729,-0.395866,-0.0080695,-0.53975,1.58301,-0.736546,-0.339979,-0.0176928,-0.432336,1.59481,-0.812589,-0.299056,-0.0307383,-0.352413,1.60861,-0.918501,-0.23839,-0.044944,-0.253649,1.61969,-1.05417,-0.150415,-0.0562869,-0.141529,1.62414,-1.18672,-0.0557693,-0.0651269,-0.0468893,1.62562,-1.28037,0.0205907,-0.0727361,0.0160546,1.62754,-1.3175,0.0681422,-0.0746024,0.0515923,1.62736,-1.2961,0.0850802,-0.0678971,0.0654597,1.62313,-1.23405,0.0828904,-0.0600884,0.0669894,1.61945,-1.17099,0.0839717,-0.0573407,0.0715021,1.61972,-1.13086,0.0987996,-0.062248,0.0870145,1.62579,-1.10317,0.114363,-0.0687697,0.1031,1.63305,-1.06911,0.118765,-0.0692077,0.110405,1.63544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.985337,0.0523991,-0.0503287,0.0530598,1.62183,-0.932853,-0.222805,-0.00805059,-0.234441,1.57943,-0.910572,-0.424722,0.0206108,-0.436338,1.54817,-0.907432,-0.418955,0.0202425,-0.43244,1.54849,-0.896291,-0.361753,0.0153186,-0.383564,1.55371,-0.850552,-0.339268,0.0121537,-0.379505,1.55651,-0.771289,-0.325726,0.00707546,-0.399578,1.56162,-0.725178,-0.313184,0.0108902,-0.407636,1.55578,-0.745619,-0.304659,0.0111098,-0.387858,1.5559,-0.810047,-0.290844,0.013545,-0.344666,1.55408,-0.876032,-0.256877,0.00286643,-0.285231,1.56752,-0.950323,-0.198206,-0.0265825,-0.205542,1.59876,-1.03644,-0.129031,-0.0535735,-0.123694,1.62244,-1.09651,-0.0648895,-0.0774183,-0.0589626,1.64128,-1.13465,-0.0153472,-0.090037,-0.0134828,1.64998,-1.19311,0.0326364,-0.0891938,0.0272713,1.64542,-1.22538,0.068735,-0.08636,0.055896,1.64116,-1.16875,0.0690628,-0.0846107,0.0588686,1.64306,-1.09257,0.0636088,-0.0764687,0.0580124,1.64067,-1.0668,0.0857758,-0.077434,0.0800225,1.64325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.03687,0.0550885,-0.0821971,0.0529142,1.64991,-0.841499,-0.292548,-0.0440082,-0.334158,1.62305,-0.593528,-0.682524,0.00794855,-0.854984,1.55741,-0.466414,-0.787203,0.0335369,-1.03478,1.49902,-0.445486,-0.672144,0.0341587,-0.984137,1.49427,-0.466326,-0.545481,0.0308904,-0.862389,1.50465,-0.523861,-0.480016,0.0269072,-0.741094,1.51948,-0.643724,-0.424562,0.0185969,-0.582861,1.54191,-0.816789,-0.329002,-0.000788058,-0.382917,1.57176,-1.00779,-0.190305,-0.0325907,-0.186541,1.60312,-1.16963,-0.0425846,-0.0651494,-0.0363361,1.62644,-1.26222,0.066196,-0.0817578,0.0522868,1.63548,-1.28094,0.114872,-0.0745282,0.0892882,1.62891,-1.2411,0.111139,-0.0555678,0.0892213,1.61554,-1.18599,0.0948739,-0.0384501,0.0797836,1.60321,-1.14162,0.101411,-0.0417405,0.0885394,1.60734,-1.11261,0.123415,-0.0570417,0.110328,1.62202,-1.08797,0.139967,-0.0672297,0.127706,1.63251,-1.06408,0.1495,-0.0688855,0.139295,1.63544,-1.04148,0.1611,-0.0654206,0.153171,1.63353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.00246,0.142798,-0.0618968,0.14123,1.63246,-0.892912,-0.0578475,-0.047843,-0.0646024,1.62433,-0.732145,-0.359007,-0.0199715,-0.45575,1.59807,-0.624658,-0.541314,0.00948864,-0.713981,1.55561,-0.609985,-0.539458,0.0219527,-0.723796,1.53482,-0.656756,-0.433678,0.012791,-0.583518,1.55132,-0.7286,-0.327147,-0.000211371,-0.422028,1.57109,-0.80449,-0.264382,-0.00621445,-0.317506,1.57852,-0.883275,-0.228213,-0.0074951,-0.252833,1.57928,-0.972017,-0.174476,-0.00680273,-0.177604,1.57779,-1.0779,-0.0901054,-0.0022204,-0.0833994,1.57286,-1.18469,0.00815243,0.000350293,0.00688139,1.5705,-1.2587,0.0928368,-0.0128673,0.0736189,1.58102,-1.26983,0.141836,-0.0455412,0.111165,1.60665,-1.22773,0.149617,-0.0812524,0.121005,1.63688,-1.17008,0.1379,-0.103177,0.116865,1.65875,-1.12591,0.130194,-0.117344,0.114508,1.67464,-1.10655,0.135287,-0.127087,0.12087,1.68514,-1.09553,0.146504,-0.133837,0.131971,1.69236,-1.0793,0.153959,-0.137277,0.140573,1.69731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.02696,0.0931789,-0.118447,0.0898922,1.68563,-0.904054,-0.248055,-0.033346,-0.267617,1.60766,-0.758364,-0.505063,0.0265391,-0.587252,1.53582,-0.680786,-0.48213,0.0292077,-0.615772,1.52792,-0.680609,-0.386241,0.0126272,-0.5161,1.55225,-0.744529,-0.340735,0.00920828,-0.42917,1.55843,-0.836501,-0.311864,0.00364671,-0.356854,1.56644,-0.924758,-0.256173,-0.0106118,-0.270223,1.58227,-0.986723,-0.175185,-0.0262175,-0.17565,1.59736,-1.05543,-0.0789858,-0.0316365,-0.0746649,1.60076,-1.12083,0.00388977,-0.0491793,0.00346708,1.61465,-1.15815,0.0561291,-0.0683482,0.0483424,1.62974,-1.15206,0.0917865,-0.0936081,0.0792437,1.65187,-1.14767,0.10985,-0.101098,0.0950589,1.65866,-1.14228,0.1116,-0.0904782,0.0970882,1.64984,-1.1079,0.109107,-0.0908513,0.0978375,1.65262,-1.05764,0.117402,-0.104384,0.110021,1.66917,-1.0205,0.135356,-0.113981,0.131062,1.68203,-1.00762,0.152598,-0.115031,0.149346,1.68447,-1.00206,0.159627,-0.11455,0.156966,1.68462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.977026,0.0605886,-0.0930669,0.0616556,1.66577,-0.902373,-0.294741,-0.0190632,-0.315638,1.59192,-0.832033,-0.483758,0.0196655,-0.526522,1.54717,-0.798358,-0.434742,0.0075023,-0.498627,1.5614,-0.799631,-0.374162,0.00274228,-0.437652,1.56737,-0.82268,-0.355274,0.00722436,-0.407645,1.56202,-0.860652,-0.344288,-0.000539754,-0.380533,1.57142,-0.904784,-0.319002,-0.0191422,-0.338895,1.59195,-0.949195,-0.27505,-0.0255364,-0.28195,1.59769,-0.96632,-0.222937,-0.0236849,-0.226674,1.5953,-0.978556,-0.174176,-0.0376515,-0.17602,1.60925,-1.03824,-0.117983,-0.048133,-0.113031,1.61712,-1.09901,-0.0650544,-0.0650565,-0.0590213,1.62992,-1.11373,-0.0362337,-0.0909689,-0.0324143,1.65229,-1.09338,-0.0226148,-0.0985817,-0.0205968,1.66072,-1.06991,-0.00591184,-0.115868,-0.00549337,1.67867,-1.06936,0.0119509,-0.130551,0.0110929,1.69228,-1.06856,0.024851,-0.130334,0.0230813,1.69217,-1.05442,0.030244,-0.137153,0.0284359,1.70014,-1.03391,0.0252841,-0.135485,0.0242428,1.7011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.07168,-0.0255258,-0.148262,-0.0235894,1.70827,-1.22629,-0.104119,-0.220007,-0.0833776,1.74832,-1.02108,-0.157884,-0.279159,-0.148059,1.83767,-0.782979,-0.236904,-0.179093,-0.286817,1.79566,-0.693667,-0.234169,-0.0336383,-0.325212,1.61925,-0.794559,-0.276201,0.199755,-0.325159,1.3245,-0.903298,-0.186163,0.242778,-0.196462,1.30823,-1.00777,-0.0897617,0.17831,-0.0874834,1.39567,-1.13573,0.0591529,0.101707,0.0518295,1.48148,-1.167,0.11531,0.0239139,0.0984685,1.55031,-1.12004,0.061909,-0.0441259,0.055175,1.61017,-0.965806,0.00378087,-0.115093,0.0038872,1.6894,-0.933205,-0.00678153,-0.161594,-0.00716024,1.74226,-0.986163,0.0446457,-0.0884843,0.0450605,1.66028,-1.07127,0.115498,0.0275613,0.107365,1.54507,-1.0463,0.168288,0.0639427,0.159183,1.50976,-1.00808,0.157793,0.0867194,0.154705,1.48498,-1.02813,0.12978,0.0864253,0.125128,1.48693,-0.996739,0.12451,-0.00203733,0.124274,1.57284,-0.985695,0.109523,-0.0595205,0.110459,1.63111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.12336,-0.0805427,-0.159117,-0.0708707,1.7115,-0.991656,-0.255944,-0.245816,-0.245463,1.81378,-0.781841,-0.297106,-0.164052,-0.356058,1.77762,-0.695033,-0.293477,-0.0506332,-0.398591,1.64352,-0.724926,-0.319902,0.119944,-0.410621,1.40683,-0.884013,-0.251699,0.2051,-0.270555,1.34282,-1.00309,-0.109462,0.247806,-0.105547,1.3286,-1.08383,0.0166378,0.207867,0.0150751,1.38131,-1.13692,0.149804,0.108178,0.130426,1.47593,-1.23085,0.205601,0.0320374,0.165457,1.54477,-1.08309,0.112657,-0.077749,0.103377,1.64246,-0.916924,0.0336607,-0.193729,0.0359021,1.77902,-0.87412,0.0309723,-0.219459,0.0343525,1.81677,-1.02882,0.195751,-0.119308,0.186797,1.68625,-1.11103,0.309621,0.0441451,0.271579,1.53108,-1.05954,0.350162,0.144082,0.316466,1.43564,-0.974122,0.269318,0.176239,0.265628,1.39181,-0.935946,0.226296,0.0564688,0.236816,1.51054,-0.950047,0.209088,-0.0163736,0.216597,1.58803,-0.98769,0.220809,-0.0504413,0.219667,1.62182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
