-0.029,0.987,0.046,0.567,1.515
-0.035,0.984,0.045,0.663,1.513
-0.040,0.982,0.041,0.776,1.512
-0.046,0.983,0.040,0.855,1.508
-0.050,0.984,0.037,0.933,1.507
-0.054,0.987,0.035,0.995,1.506
-0.056,0.990,0.034,1.021,1.505
-0.058,0.992,0.035,1.024,1.503
-0.058,0.993,0.036,1.017,1.502
-0.057,0.994,0.038,0.989,1.502
-0.056,0.993,0.041,0.932,1.501
-0.053,0.992,0.043,0.894,1.502
-0.051,0.993,0.042,0.886,1.505
-0.049,0.996,0.038,0.913,1.509
-0.045,0.999,0.033,0.938,1.516
-0.041,1.004,0.028,0.975,1.522
-0.039,1.007,0.026,0.984,1.525
-0.037,1.011,0.023,1.019,1.528
-0.034,1.012,0.021,1.020,1.532
-0.031,1.012,0.020,0.996,1.535
-0.028,1.011,0.020,0.940,1.536
-0.025,1.009,0.024,0.804,1.536
-0.023,1.005,0.030,0.649,1.533
-0.023,1.000,0.037,0.555,1.527
-0.024,0.995,0.045,0.481,1.519
-0.026,0.991,0.056,0.432,1.509
-0.029,0.987,0.064,0.428,1.499
-0.032,0.984,0.072,0.422,1.491
-0.034,0.980,0.078,0.414,1.484
-0.036,0.976,0.081,0.417,1.481
-0.037,0.973,0.082,0.423,1.479
-0.038,0.972,0.083,0.430,1.477
-0.037,0.972,0.081,0.425,1.479
-0.035,0.976,0.077,0.419,1.484
-0.033,0.980,0.073,0.421,1.490
-0.031,0.985,0.066,0.437,1.497
-0.030,0.991,0.058,0.481,1.505
-0.030,0.998,0.051,0.530,1.512
-0.030,1.003,0.044,0.605,1.518
-0.030,1.008,0.036,0.699,1.524
-0.030,1.011,0.029,0.806,1.529
-0.031,1.012,0.023,0.929,1.533
-0.032,1.010,0.018,1.069,1.535
-0.034,1.007,0.015,1.165,1.534
-0.035,1.004,0.012,1.243,1.533
-0.037,1.001,0.010,1.310,1.532
-0.040,0.997,0.009,1.353,1.529
-0.044,0.993,0.008,1.387,1.526
-0.047,0.989,0.009,1.389,1.522
-0.053,0.986,0.011,1.361,1.516
-0.058,0.984,0.015,1.311,1.510
-0.062,0.981,0.020,1.257,1.505
-0.063,0.979,0.024,1.208,1.502
-0.062,0.981,0.026,1.174,1.503
-0.058,0.986,0.026,1.156,1.507
-0.052,0.992,0.022,1.174,1.514
-0.045,1.001,0.014,1.269,1.524
-0.039,1.010,0.004,1.462,1.532
-0.033,1.019,-0.005,1.706,1.538
-0.030,1.027,-0.013,1.980,1.539
-0.028,1.032,-0.020,2.174,1.537
-0.028,1.035,-0.021,2.219,1.537
-0.029,1.033,-0.019,2.144,1.537
-0.032,1.027,-0.013,1.969,1.537
-0.035,1.018,-0.006,1.734,1.536
-0.039,1.008,0.003,1.504,1.532
-0.040,0.998,0.011,1.306,1.529
-0.040,0.990,0.018,1.152,1.527
-0.040,0.986,0.022,1.064,1.525
-0.040,0.986,0.026,0.996,1.523
-0.038,0.987,0.028,0.939,1.523
-0.036,0.989,0.030,0.883,1.523
-0.035,0.993,0.031,0.856,1.524
-0.034,0.997,0.031,0.835,1.525
-0.033,0.998,0.032,0.795,1.525
-0.032,0.999,0.034,0.753,1.524
-0.033,0.999,0.038,0.722,1.521
-0.036,0.996,0.042,0.712,1.515
-0.039,0.992,0.046,0.698,1.510
-0.040,0.989,0.050,0.673,1.506
-0.041,0.987,0.055,0.635,1.502
-0.040,0.985,0.058,0.597,1.499
-0.038,0.985,0.060,0.569,1.499
-0.036,0.988,0.058,0.550,1.502
-0.033,0.992,0.055,0.540,1.506
-0.031,0.996,0.048,0.566,1.514
-0.029,0.999,0.043,0.604,1.519
-0.029,1.002,0.039,0.645,1.523
-0.029,1.001,0.037,0.656,1.524
-0.029,1.000,0.038,0.651,1.523
-0.028,0.999,0.042,0.582,1.521
-0.027,0.998,0.047,0.521,1.517
-0.026,0.998,0.049,0.477,1.515
-0.025,0.997,0.052,0.449,1.513
-0.025,0.996,0.053,0.436,1.512
-0.025,0.997,0.052,0.446,1.513
-0.025,0.999,0.049,0.475,1.516
-0.026,1.000,0.046,0.513,1.518
-0.028,1.002,0.043,0.582,1.519
-0.030,1.005,0.040,0.639,1.522
-0.030,1.005,0.039,0.653,1.522
-0.030,1.004,0.042,0.618,1.519
-0.031,1.002,0.046,0.587,1.515
-0.032,0.999,0.050,0.566,1.512
-0.032,0.997,0.053,0.549,1.509
-0.035,0.997,0.052,0.586,1.508
-0.038,0.996,0.050,0.643,1.508
-0.040,0.996,0.048,0.697,1.509
-0.042,0.997,0.046,0.735,1.509
-0.042,0.996,0.046,0.744,1.509
-0.042,0.997,0.046,0.736,1.508
-0.042,0.998,0.047,0.722,1.508
-0.041,0.997,0.049,0.697,1.507
-0.041,0.995,0.051,0.670,1.505
-0.041,0.993,0.052,0.670,1.504
-0.041,0.991,0.052,0.667,1.504
-0.040,0.991,0.052,0.651,1.505
-0.040,0.991,0.054,0.634,1.503
-0.038,0.992,0.055,0.603,1.503
-0.035,0.993,0.056,0.559,1.504
-0.032,0.996,0.055,0.522,1.507
-0.029,0.999,0.052,0.505,1.511
-0.027,1.000,0.049,0.505,1.514
-0.024,1.003,0.047,0.472,1.518
-0.023,1.004,0.047,0.459,1.519
-0.022,1.004,0.048,0.426,1.518
-0.023,1.004,0.051,0.418,1.515
-0.024,1.002,0.055,0.404,1.511
-0.025,0.996,0.061,0.390,1.505
-0.026,0.989,0.066,0.378,1.500
-0.027,0.984,0.070,0.365,1.494
-0.027,0.980,0.074,0.351,1.491
-0.027,0.978,0.076,0.343,1.489
-0.025,0.978,0.079,0.308,1.486
-0.023,0.981,0.081,0.275,1.485
-0.020,0.985,0.080,0.249,1.488
-0.017,0.989,0.077,0.213,1.491
-0.013,0.994,0.072,0.181,1.497
-0.010,0.998,0.068,0.150,1.502
-0.009,1.002,0.064,0.132,1.506
-0.008,1.004,0.064,0.130,1.507
-0.008,1.005,0.065,0.127,1.506
-0.009,1.003,0.067,0.132,1.504
-0.009,0.999,0.069,0.126,1.502
-0.006,0.994,0.072,0.082,1.499
-0.004,0.990,0.075,0.056,1.495
-0.003,0.989,0.075,0.046,1.495
-0.003,0.989,0.074,0.039,1.496
-0.005,0.993,0.072,0.070,1.498
-0.008,0.995,0.070,0.117,1.500
-0.012,0.997,0.067,0.180,1.503
-0.016,0.998,0.063,0.249,1.505
-0.021,0.997,0.061,0.327,1.506
-0.025,0.997,0.059,0.392,1.506
-0.028,0.996,0.059,0.447,1.505
-0.032,0.995,0.060,0.481,1.502
-0.034,0.994,0.062,0.503,1.500
-0.036,0.993,0.062,0.526,1.499
-0.038,0.993,0.060,0.562,1.500
-0.039,0.995,0.055,0.621,1.503
-0.041,0.996,0.050,0.680,1.506
-0.043,0.998,0.044,0.779,1.510
-0.048,1.000,0.039,0.880,1.509
-0.054,1.003,0.034,1.011,1.507
-0.059,1.004,0.029,1.117,1.505
-0.065,1.002,0.027,1.183,1.501
-0.070,1.000,0.027,1.198,1.496
-0.074,0.997,0.031,1.178,1.491
-0.076,0.992,0.037,1.120,1.486
-0.076,0.987,0.045,1.036,1.481
-0.075,0.983,0.054,0.948,1.478
-0.071,0.980,0.059,0.878,1.477
-0.067,0.979,0.060,0.838,1.479
-0.061,0.981,0.060,0.792,1.484
-0.056,0.986,0.058,0.774,1.489
-0.052,0.993,0.053,0.775,1.496
-0.047,1.000,0.047,0.790,1.504
-0.042,1.009,0.039,0.831,1.514
-0.039,1.015,0.030,0.916,1.522
-0.036,1.021,0.022,1.024,1.529
-0.035,1.023,0.017,1.116,1.533
-0.036,1.022,0.017,1.130,1.532
-0.037,1.019,0.019,1.103,1.530
-0.041,1.011,0.025,1.022,1.524
-0.045,1.002,0.031,0.964,1.516
-0.049,0.991,0.039,0.900,1.508
-0.053,0.981,0.046,0.856,1.499
-0.055,0.975,0.051,0.827,1.494
-0.057,0.971,0.054,0.819,1.490
-0.060,0.973,0.052,0.855,1.490
-0.060,0.978,0.047,0.907,1.493
-0.060,0.984,0.040,0.984,1.497
-0.060,0.990,0.033,1.065,1.502
-0.059,0.997,0.028,1.135,1.505
-0.058,1.003,0.024,1.188,1.508
-0.058,1.006,0.022,1.208,1.509
-0.058,1.006,0.022,1.215,1.509
-0.058,1.005,0.023,1.201,1.508
-0.057,1.003,0.023,1.181,1.509
-0.057,1.002,0.024,1.169,1.509
-0.058,1.001,0.023,1.186,1.509
-0.059,1.001,0.022,1.211,1.508
-0.061,1.002,0.020,1.261,1.507
-0.063,1.002,0.016,1.321,1.506
-0.067,1.002,0.013,1.382,1.503
-0.070,1.002,0.012,1.402,1.500
-0.073,1.001,0.012,1.409,1.497
-0.076,0.999,0.013,1.407,1.494
-0.078,0.999,0.013,1.405,1.492
-0.079,0.998,0.013,1.402,1.490
-0.079,0.999,0.012,1.421,1.491
-0.077,0.999,0.010,1.436,1.493
-0.073,1.002,0.009,1.443,1.498
-0.068,1.005,0.006,1.477,1.503
-0.063,1.008,0.005,1.498,1.508
-0.058,1.009,0.005,1.494,1.513
-0.055,1.010,0.006,1.467,1.516
-0.051,1.009,0.007,1.439,1.520
-0.047,1.007,0.009,1.382,1.523
-0.043,1.004,0.014,1.252,1.526
-0.038,1.000,0.020,1.094,1.528
-0.033,0.996,0.026,0.895,1.528
-0.028,0.996,0.032,0.719,1.528
-0.024,0.998,0.036,0.587,1.528
-0.020,0.999,0.040,0.461,1.526
-0.017,1.000,0.042,0.388,1.526
-0.015,1.000,0.043,0.343,1.525
-0.013,1.000,0.045,0.290,1.524
-0.012,0.999,0.046,0.264,1.523
-0.013,0.997,0.049,0.260,1.520
-0.015,0.995,0.053,0.275,1.516
-0.017,0.993,0.056,0.296,1.512
-0.019,0.992,0.058,0.312,1.509
-0.019,0.991,0.060,0.304,1.507
-0.020,0.991,0.059,0.320,1.508
-0.018,0.994,0.056,0.313,1.511
-0.017,0.998,0.051,0.310,1.517
-0.017,1.002,0.047,0.350,1.521
-0.019,1.003,0.041,0.427,1.526
-0.022,1.003,0.039,0.507,1.526
-0.025,1.002,0.038,0.571,1.525
-0.028,0.998,0.040,0.609,1.522
-0.032,0.994,0.043,0.635,1.517
-0.036,0.991,0.045,0.679,1.513
-0.041,0.987,0.045,0.741,1.510
-0.045,0.987,0.044,0.802,1.507
-0.048,0.988,0.040,0.884,1.508
-0.049,0.992,0.034,0.959,1.511
-0.048,0.997,0.029,1.032,1.514
-0.047,1.002,0.025,1.081,1.517
-0.046,1.005,0.022,1.119,1.520
-0.045,1.007,0.022,1.123,1.521
-0.044,1.007,0.023,1.085,1.521
-0.044,1.005,0.025,1.059,1.520
-0.044,1.002,0.027,1.016,1.519
-0.045,0.997,0.029,0.995,1.517
-0.045,0.993,0.032,0.946,1.515
-0.044,0.991,0.035,0.899,1.514
-0.042,0.991,0.038,0.845,1.514
-0.040,0.992,0.038,0.819,1.515
-0.037,0.995,0.036,0.805,1.519
-0.033,0.998,0.035,0.754,1.522
-0.029,1.001,0.035,0.685,1.525
-0.024,1.003,0.035,0.608,1.528
-0.022,1.003,0.038,0.519,1.527
-0.021,1.003,0.041,0.481,1.525
-0.021,1.002,0.044,0.440,1.522
-0.022,1.000,0.048,0.434,1.518
-0.025,0.997,0.049,0.467,1.515
-0.029,0.995,0.050,0.524,1.513
-0.031,0.994,0.049,0.571,1.513
-0.032,0.994,0.048,0.590,1.513
-0.032,0.994,0.047,0.606,1.514
-0.032,0.994,0.045,0.617,1.515
-0.031,0.994,0.045,0.609,1.516
-0.030,0.993,0.045,0.585,1.516
-0.030,0.994,0.046,0.575,1.516
-0.031,0.994,0.044,0.608,1.517
-0.031,0.996,0.041,0.642,1.519
-0.031,0.999,0.036,0.707,1.523
-0.032,1.003,0.030,0.802,1.527
-0.032,1.008,0.024,0.932,1.531
-0.033,1.012,0.018,1.065,1.533
-0.036,1.013,0.015,1.182,1.533
-0.038,1.013,0.014,1.217,1.531
-0.040,1.010,0.015,1.214,1.528
-0.044,1.005,0.020,1.143,1.523
-0.046,0.998,0.026,1.060,1.518
-0.048,0.992,0.033,0.974,1.512
-0.049,0.986,0.039,0.901,1.508
-0.050,0.984,0.041,0.885,1.506
-0.049,0.984,0.042,0.861,1.506
-0.046,0.986,0.041,0.842,1.508
-0.043,0.991,0.040,0.827,1.512
-0.040,0.995,0.039,0.805,1.515
-0.036,0.999,0.037,0.775,1.519
-0.031,1.002,0.035,0.726,1.524
-0.029,1.004,0.035,0.682,1.526
-0.026,1.003,0.037,0.625,1.526
-0.026,1.002,0.036,0.619,1.526
-0.027,1.000,0.038,0.612,1.524
-0.028,0.998,0.040,0.619,1.522
-0.029,0.997,0.042,0.605,1.520
-0.028,0.995,0.041,0.606,1.521
-0.030,0.995,0.041,0.629,1.520
-0.029,0.996,0.040,0.626,1.521
-0.028,0.998,0.038,0.637,1.523
-0.029,1.000,0.037,0.661,1.524
-0.030,1.000,0.037,0.683,1.524
-0.031,0.999,0.037,0.703,1.522
-0.033,0.998,0.038,0.720,1.520
-0.035,0.996,0.040,0.716,1.517
-0.036,0.994,0.043,0.689,1.514
-0.038,0.993,0.045,0.700,1.512
-0.039,0.993,0.045,0.708,1.511
-0.039,0.993,0.043,0.728,1.512
-0.039,0.995,0.042,0.745,1.513
-0.038,0.998,0.037,0.803,1.518
-0.037,1.001,0.032,0.850,1.522
-0.036,1.003,0.029,0.894,1.525
-0.036,1.006,0.026,0.953,1.526
-0.037,1.006,0.024,0.991,1.527
-0.037,1.005,0.023,1.011,1.527
-0.039,1.003,0.025,1.005,1.525
-0.040,1.003,0.025,1.024,1.524
-0.042,1.002,0.024,1.047,1.522
-0.044,1.001,0.024,1.071,1.520
-0.045,1.002,0.023,1.089,1.520
-0.045,1.000,0.024,1.081,1.520
-0.045,0.999,0.025,1.056,1.519
-0.044,0.999,0.028,1.007,1.519
-0.042,0.997,0.030,0.949,1.519
-0.040,0.996,0.034,0.874,1.518
-0.038,0.995,0.038,0.786,1.517
-0.036,0.994,0.042,0.717,1.515
-0.200,0.825,0.036,1.394,1.330
-0.336,0.685,0.032,1.477,1.113
-0.449,0.569,0.030,1.505,0.902
-0.542,0.473,0.027,1.521,0.717
-0.620,0.395,0.025,1.530,0.567
-0.685,0.330,0.025,1.534,0.448
-0.739,0.276,0.024,1.538,0.357
-0.784,0.231,0.024,1.540,0.287
-0.820,0.193,0.023,1.543,0.231
-0.851,0.162,0.024,1.543,0.188
-0.876,0.137,0.024,1.543,0.155
-0.896,0.114,0.024,1.544,0.127
-0.913,0.097,0.023,1.545,0.106
-0.926,0.082,0.021,1.548,0.088
-0.938,0.069,0.020,1.549,0.074
-0.946,0.060,0.022,1.548,0.063
-0.954,0.051,0.022,1.548,0.053
-0.960,0.044,0.022,1.548,0.046
-0.964,0.038,0.023,1.547,0.040
-0.969,0.034,0.023,1.547,0.035
-0.972,0.029,0.023,1.547,0.030
-0.976,0.025,0.023,1.547,0.026
-0.978,0.021,0.022,1.549,0.022
-0.981,0.018,0.022,1.548,0.019
-0.983,0.016,0.022,1.549,0.016
-0.986,0.014,0.021,1.550,0.014
-0.987,0.013,0.020,1.550,0.014
-0.989,0.012,0.021,1.550,0.013
-0.990,0.012,0.021,1.549,0.012
-0.991,0.012,0.022,1.548,0.012
-0.991,0.012,0.024,1.547,0.012
-0.992,0.012,0.023,1.547,0.012
-0.993,0.014,0.023,1.547,0.014
-0.994,0.014,0.023,1.547,0.014
-0.995,0.015,0.024,1.547,0.015
-0.997,0.015,0.023,1.548,0.015
-0.996,0.016,0.023,1.547,0.017
-0.996,0.017,0.023,1.548,0.017
-0.996,0.017,0.023,1.548,0.018
-0.995,0.016,0.022,1.549,0.017
-0.993,0.016,0.021,1.550,0.016
-0.992,0.016,0.020,1.551,0.016
-0.990,0.014,0.021,1.550,0.014
-0.989,0.013,0.020,1.551,0.013
-0.988,0.010,0.017,1.553,0.011
-0.987,0.009,0.015,1.555,0.009
-0.989,0.008,0.016,1.555,0.008
-0.989,0.008,0.016,1.554,0.008
-0.990,0.007,0.016,1.555,0.007
-0.990,0.006,0.017,1.554,0.006
-0.991,0.007,0.019,1.551,0.007
-0.992,0.008,0.021,1.549,0.008
-0.993,0.008,0.023,1.548,0.008
-0.994,0.009,0.024,1.547,0.009
-0.995,0.010,0.026,1.545,0.010
-0.995,0.010,0.027,1.544,0.010
-0.995,0.010,0.026,1.545,0.010
-0.996,0.009,0.025,1.546,0.009
-0.997,0.009,0.024,1.547,0.009
-0.996,0.009,0.023,1.547,0.009
-0.995,0.009,0.023,1.547,0.009
-0.995,0.009,0.023,1.548,0.009
-0.994,0.009,0.021,1.549,0.009
-0.992,0.010,0.020,1.550,0.010
-0.992,0.011,0.020,1.551,0.011
-0.992,0.011,0.018,1.552,0.011
-0.993,0.012,0.016,1.555,0.012
-0.993,0.013,0.013,1.558,0.013
-0.993,0.014,0.012,1.559,0.014
-0.994,0.014,0.010,1.561,0.014
-0.993,0.014,0.008,1.563,0.014
-0.994,0.016,0.006,1.564,0.016
-0.994,0.018,0.005,1.566,0.018
-0.994,0.020,0.003,1.568,0.020
-0.994,0.021,0.003,1.567,0.021
-0.993,0.022,0.002,1.569,0.022
-0.992,0.022,0.002,1.568,0.022
-0.991,0.022,0.003,1.567,0.023
-0.991,0.023,0.003,1.568,0.023
-0.992,0.023,0.002,1.568,0.023
-0.992,0.024,0.002,1.569,0.024
-0.992,0.025,0.003,1.568,0.025
-0.992,0.026,0.003,1.568,0.026
-0.993,0.027,0.003,1.568,0.028
-0.993,0.029,0.003,1.567,0.029
-0.994,0.029,0.004,1.567,0.029
-0.995,0.031,0.003,1.568,0.031
-0.994,0.031,0.002,1.569,0.031
-0.993,0.032,0.003,1.568,0.032
-0.992,0.032,0.003,1.568,0.032
-0.992,0.034,0.004,1.566,0.034
-0.993,0.035,0.004,1.567,0.035
-0.993,0.036,0.005,1.566,0.036
-0.993,0.036,0.007,1.564,0.036
-0.994,0.036,0.008,1.563,0.036
-0.995,0.037,0.008,1.563,0.037
-0.995,0.037,0.007,1.564,0.037
-0.994,0.037,0.007,1.564,0.037
-0.994,0.036,0.006,1.565,0.037
-0.994,0.037,0.006,1.565,0.037
-0.994,0.037,0.007,1.564,0.037
-0.994,0.036,0.008,1.563,0.036
-0.995,0.036,0.008,1.563,0.036
-0.994,0.035,0.009,1.561,0.035
-0.995,0.034,0.010,1.560,0.034
-0.994,0.033,0.011,1.560,0.034
-0.994,0.032,0.010,1.561,0.033
-0.994,0.031,0.010,1.561,0.031
-0.993,0.028,0.009,1.562,0.028
-0.992,0.027,0.009,1.561,0.027
-0.992,0.027,0.010,1.561,0.027
-0.992,0.025,0.010,1.561,0.025
-0.994,0.024,0.010,1.560,0.024
-0.994,0.025,0.010,1.561,0.025
-0.994,0.025,0.010,1.561,0.025
-0.995,0.025,0.010,1.561,0.025
-0.994,0.025,0.011,1.559,0.025
-0.995,0.026,0.012,1.559,0.026
-0.994,0.028,0.012,1.559,0.028
-0.994,0.030,0.012,1.558,0.030
-0.996,0.031,0.013,1.557,0.031
-0.997,0.033,0.014,1.557,0.033
-0.997,0.034,0.015,1.556,0.034
-0.997,0.036,0.015,1.556,0.036
-0.996,0.038,0.015,1.556,0.038
-0.994,0.038,0.015,1.556,0.038
-0.993,0.038,0.013,1.557,0.038
-0.991,0.038,0.011,1.560,0.038
-0.991,0.037,0.011,1.560,0.038
-0.990,0.038,0.010,1.561,0.039
-0.991,0.040,0.008,1.562,0.040
-0.992,0.041,0.006,1.565,0.041
-0.992,0.043,0.006,1.565,0.044
-0.992,0.046,0.005,1.566,0.046
-0.994,0.047,0.006,1.565,0.048
-0.996,0.049,0.006,1.564,0.049
-0.997,0.052,0.007,1.564,0.052
-0.997,0.053,0.006,1.565,0.054
-0.997,0.054,0.006,1.565,0.054
-0.997,0.052,0.004,1.567,0.052
-0.997,0.051,0.003,1.568,0.051
-0.996,0.050,0.001,1.570,0.050
-0.995,0.048,-0.001,1.572,0.049
-0.995,0.048,-0.002,1.573,0.048
-0.994,0.047,-0.003,1.573,0.047
-0.993,0.045,-0.002,1.573,0.045
-0.992,0.043,-0.003,1.574,0.043
-0.991,0.042,-0.003,1.574,0.042
-0.991,0.040,-0.003,1.574,0.040
-0.990,0.040,-0.002,1.573,0.040
-0.991,0.039,-0.002,1.573,0.039
-0.990,0.039,-0.002,1.573,0.039
-0.991,0.039,-0.001,1.572,0.039
-0.992,0.040,-0.000,1.571,0.040
-0.993,0.041,0.001,1.570,0.041
-0.995,0.044,0.002,1.569,0.044
-0.995,0.044,0.003,1.567,0.044
-0.996,0.044,0.004,1.567,0.044
-0.996,0.045,0.006,1.565,0.045
-0.995,0.044,0.008,1.563,0.045
-0.995,0.044,0.010,1.561,0.044
-0.994,0.043,0.011,1.559,0.044
-0.993,0.043,0.014,1.557,0.044
-0.993,0.044,0.016,1.555,0.044
-0.994,0.044,0.018,1.553,0.044
-0.994,0.043,0.017,1.553,0.043
-0.994,0.043,0.018,1.553,0.043
-0.993,0.042,0.019,1.552,0.043
-0.993,0.040,0.019,1.552,0.040
-0.993,0.038,0.019,1.552,0.039
-0.992,0.038,0.021,1.550,0.038
-0.992,0.037,0.022,1.548,0.038
-0.991,0.038,0.024,1.547,0.038
-0.992,0.038,0.024,1.546,0.038
-0.994,0.039,0.024,1.547,0.039
-0.994,0.039,0.023,1.548,0.040
-0.996,0.039,0.021,1.550,0.040
-0.997,0.041,0.019,1.552,0.041
-0.997,0.041,0.018,1.553,0.041
-0.996,0.041,0.018,1.552,0.042
-0.995,0.042,0.020,1.551,0.042
-0.995,0.043,0.021,1.549,0.043
-0.994,0.043,0.022,1.548,0.044
-0.995,0.045,0.023,1.548,0.045
-0.996,0.048,0.023,1.548,0.048
-0.998,0.049,0.022,1.549,0.050
-0.998,0.052,0.021,1.550,0.052
-0.998,0.053,0.019,1.552,0.053
-0.997,0.054,0.016,1.555,0.054
-0.996,0.055,0.015,1.556,0.055
-0.996,0.054,0.013,1.558,0.054
-0.994,0.053,0.012,1.559,0.054
-0.992,0.052,0.011,1.559,0.053
-0.992,0.051,0.012,1.559,0.051
-0.991,0.049,0.012,1.559,0.050
-0.992,0.049,0.013,1.557,0.049
-0.993,0.049,0.013,1.558,0.049
-0.994,0.048,0.013,1.557,0.049
-0.995,0.047,0.014,1.556,0.047
-0.996,0.046,0.015,1.555,0.046
-0.996,0.045,0.017,1.553,0.045
-0.996,0.045,0.020,1.550,0.045
-0.996,0.044,0.022,1.548,0.044
-0.996,0.043,0.025,1.546,0.044
-0.996,0.043,0.025,1.546,0.043
-0.996,0.044,0.024,1.547,0.044
-0.997,0.046,0.023,1.547,0.046
-0.998,0.048,0.021,1.549,0.048
-0.997,0.050,0.020,1.551,0.050
-0.995,0.051,0.018,1.552,0.052
-0.993,0.052,0.016,1.554,0.052
-0.992,0.052,0.016,1.555,0.053
-0.991,0.051,0.017,1.554,0.052
-0.990,0.051,0.018,1.552,0.052
-0.990,0.049,0.019,1.552,0.050
-0.989,0.047,0.023,1.547,0.048
-0.990,0.047,0.026,1.545,0.047
-0.991,0.045,0.029,1.542,0.046
-0.993,0.044,0.031,1.539,0.044
-0.995,0.042,0.035,1.536,0.042
-0.996,0.041,0.035,1.536,0.041
-0.998,0.039,0.035,1.535,0.039
-0.997,0.037,0.036,1.535,0.037
-0.995,0.034,0.037,1.533,0.034
-0.994,0.033,0.038,1.532,0.033
-0.992,0.031,0.040,1.530,0.032
-0.992,0.029,0.042,1.529,0.030
-0.991,0.028,0.042,1.528,0.028
-0.991,0.026,0.043,1.528,0.027
-0.992,0.025,0.043,1.527,0.025
-0.993,0.024,0.043,1.527,0.024
-0.993,0.024,0.043,1.527,0.024
-0.993,0.023,0.042,1.529,0.023
-0.993,0.024,0.041,1.529,0.024
-0.992,0.025,0.042,1.528,0.025
-0.993,0.026,0.042,1.528,0.027
-0.994,0.029,0.042,1.529,0.029
-0.995,0.032,0.041,1.529,0.032
-0.995,0.033,0.040,1.530,0.033
-0.995,0.035,0.039,1.532,0.035
-0.994,0.037,0.037,1.534,0.037
-0.994,0.038,0.035,1.535,0.038
-0.994,0.040,0.033,1.537,0.040
-0.994,0.042,0.032,1.538,0.042
-0.994,0.043,0.029,1.541,0.044
-0.994,0.045,0.027,1.544,0.045
-0.993,0.045,0.027,1.544,0.045
-0.993,0.044,0.026,1.544,0.044
-0.993,0.043,0.025,1.546,0.043
-0.994,0.042,0.025,1.546,0.043
-0.995,0.041,0.024,1.547,0.041
-0.995,0.041,0.024,1.547,0.041
-0.995,0.040,0.024,1.547,0.040
-0.995,0.038,0.024,1.546,0.039
-0.995,0.037,0.025,1.546,0.037
-0.995,0.037,0.026,1.545,0.037
-0.996,0.037,0.027,1.544,0.037
-0.996,0.037,0.028,1.543,0.037
-0.996,0.036,0.030,1.541,0.036
-0.996,0.035,0.033,1.538,0.035
-0.996,0.033,0.036,1.535,0.033
-0.995,0.031,0.039,1.532,0.031
-0.996,0.031,0.040,1.530,0.031
-0.996,0.030,0.041,1.529,0.031
-0.997,0.030,0.040,1.530,0.030
-0.996,0.031,0.039,1.531,0.031
-0.996,0.030,0.037,1.533,0.030
-0.996,0.030,0.036,1.534,0.030
-0.994,0.030,0.036,1.534,0.030
-0.991,0.030,0.036,1.535,0.030
-0.991,0.030,0.036,1.535,0.030
-0.990,0.029,0.036,1.534,0.029
-0.991,0.028,0.038,1.533,0.029
-0.991,0.028,0.038,1.533,0.029
-0.991,0.028,0.038,1.532,0.028
-0.990,0.028,0.038,1.532,0.028
-0.991,0.029,0.038,1.532,0.029
-0.992,0.030,0.038,1.533,0.031
-0.992,0.031,0.038,1.533,0.031
-0.993,0.033,0.038,1.533,0.033
-0.993,0.034,0.036,1.534,0.034
-0.994,0.036,0.035,1.536,0.036
-0.995,0.038,0.034,1.537,0.039
-0.996,0.040,0.033,1.538,0.040
-0.996,0.040,0.032,1.539,0.041
-0.995,0.040,0.029,1.542,0.040
-0.993,0.041,0.028,1.543,0.041
-0.992,0.040,0.027,1.543,0.040
-0.990,0.038,0.029,1.542,0.039
-0.989,0.038,0.032,1.539,0.038
-0.990,0.037,0.034,1.537,0.038
-0.992,0.038,0.035,1.535,0.038
-0.992,0.039,0.037,1.534,0.039
-0.994,0.041,0.036,1.534,0.041
-0.995,0.041,0.036,1.535,0.042
-0.996,0.042,0.036,1.535,0.043
-0.996,0.043,0.036,1.534,0.043
-0.996,0.042,0.038,1.533,0.042
-0.996,0.042,0.038,1.533,0.042
-0.996,0.042,0.039,1.532,0.042
-0.996,0.041,0.039,1.532,0.041
-0.996,0.041,0.038,1.532,0.041
-0.995,0.041,0.038,1.532,0.041
-0.995,0.039,0.038,1.532,0.039
-0.994,0.038,0.039,1.531,0.038
-0.993,0.037,0.040,1.531,0.037
-0.993,0.036,0.042,1.529,0.037
-0.994,0.036,0.043,1.527,0.036
-0.994,0.036,0.046,1.525,0.036
-0.995,0.037,0.046,1.525,0.037
-0.996,0.037,0.046,1.524,0.037
-0.998,0.038,0.046,1.524,0.038
-0.998,0.039,0.046,1.524,0.039
-0.998,0.039,0.045,1.526,0.039
-0.997,0.040,0.044,1.527,0.040
-0.995,0.039,0.043,1.527,0.039
-0.995,0.039,0.043,1.527,0.039
-0.994,0.038,0.045,1.526,0.038
-0.993,0.037,0.044,1.526,0.037
-0.993,0.036,0.043,1.527,0.036
-0.994,0.036,0.042,1.529,0.036
-0.994,0.036,0.041,1.529,0.036
-0.994,0.035,0.042,1.528,0.035
-0.994,0.034,0.044,1.527,0.034
-0.994,0.034,0.044,1.527,0.034
-0.994,0.035,0.046,1.525,0.035
-0.995,0.035,0.046,1.525,0.035
-0.996,0.036,0.045,1.526,0.036
-0.996,0.035,0.044,1.526,0.035
-0.996,0.034,0.043,1.527,0.034
